Weekday,day,month,year,Location_Book,modern_name,geo_id,latitude,longitude,Loc_Prob_Code,Notes
Monday,12,11,1302,Girona,Girona,3121456,41.9794005,2.8214264,,
Tuesday,13,11,1302,Girona,Girona,3121456,41.9794005,2.8214264,,
Wednesday,14,11,1302,Girona,Girona,3121456,41.9794005,2.8214264,,
Thursday,15,11,1302,Girona,Girona,3121456,41.9794005,2.8214264,,
Friday,16,11,1302,,,,,,,
Saturday,17,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,18,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,19,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,20,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,21,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,22,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,23,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,24,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,25,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,26,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,27,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,28,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,29,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,30,11,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,1,12,1302,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,2,12,1302,,,,,,,
Monday,3,12,1302,,,,,,,
Tuesday,4,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Wednesday,5,12,1302,,,,,,,
Thursday,6,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Friday,7,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Saturday,8,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Sunday,9,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Monday,10,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Tuesday,11,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Wednesday,12,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Thursday,13,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Friday,14,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Saturday,15,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Sunday,16,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Monday,17,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Tuesday,18,12,1302,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Wednesday,19,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,20,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,21,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Saturday,22,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,23,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,24,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,25,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,26,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,27,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,28,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Saturday,29,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,30,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,31,12,1302,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,1,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,2,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,3,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,4,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Saturday,5,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,6,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,7,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,8,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,9,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,10,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,11,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Saturday,12,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,13,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,14,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,15,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,16,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,17,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,18,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,18,1,1303,Cambrils de Mar,Cambrils de Mar,3126888,41.0666754,1.0603606,,
Saturday,19,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,20,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,21,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,22,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,23,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,24,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,25,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Saturday,26,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,27,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,28,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,29,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,30,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,31,1,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,1,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Saturday,2,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,3,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,4,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,5,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,6,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,7,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,8,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Saturday,9,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Sunday,10,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Monday,11,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Tuesday,12,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Wednesday,13,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Thursday,14,2,1303,Tortosa,Tortosa,3107677,40.8125777,0.5214423,,
Friday,15,2,1303,Cambrils de Mar,Cambrils de Mar,3126888,41.0666754,1.0603606,,
Saturday,16,2,1303,Tarragona,Tarragona,3108288,41.1188827,1.2572797,,
Sunday,17,2,1303,,,,,,,
Monday,18,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Tuesday,19,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Wednesday,20,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Thursday,21,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Friday,22,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Saturday,23,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Sunday,24,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Monday,25,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Tuesday,26,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Wednesday,27,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Thursday,28,2,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Friday,1,3,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
Saturday,2,3,1303,Villafranca del Penedés,Vilafranca del Penedès,3105600,41.3461265,1.6979398,,
