day,month,year,Location_Book,modern_name,Loc_Codes,geo_id,latitude,longitude,Notes
2,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
3,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
4,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
5,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
6,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
7,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
8,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:60
9,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
10,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
11,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
12,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
13,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
14,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
15,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
16,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
17,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
18,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
19,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
20,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
21,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
22,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
23,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
24,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
25,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
26,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
27,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
28,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
29,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
30,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
31,10,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
1,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
2,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
3,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
4,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
5,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
6,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
7,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
8,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:61
9,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
10,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:62
10,11,1389,Binefar,Binéfar,,3128015,41.8485199,0.2960544,FN:63
11,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:64
12,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:65
13,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:66
14,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:67
15,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
16,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
17,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
18,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:68
19,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
20,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
21,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
22,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
23,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
24,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
25,11,1389,Bineffar,Binéfar,,3128015,41.8485199,0.2960544,
26,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
27,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
28,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
29,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,
30,11,1389,Montco,Monzón,,3116224,41.9157645,0.1928216,FN:69
1,12,1389,Montesono,Monzón,,3116224,41.9157645,0.1928216,
1,12,1389,Binefar,Binéfar,,3128015,41.8485199,0.2960544,FN:70
2,12,1389,Binefar,Binéfar,,3128015,41.8485199,0.2960544,FN:71
2,12,1389,Almacelles ,Almacelles,,3130331,41.7286912,0.4419828,
3,12,1389,In loco d Almacellis,Almacelles,,3130331,41.7286912,0.4419828,
3,12,1389,Llerde,Lérida,,3118514,41.6175899,0.6200146,FN:72
4,12,1389,Leyda,Lérida,,3118514,41.6175899,0.6200146,FN:73
5,12,1389,Leyda,Lérida,,3118514,41.6175899,0.6200146,FN:74
6,12,1389,Leyda,Lérida,,3118514,41.6175899,0.6200146,FN:75
6,12,1389,Loch de les Borges blanques,Les Borges Blanques,,3127798,41.5223705,0.8735607,FN:76
7,12,1389,En lo Monestir de Poblet,Monasterio de Poblet,,7290336,41.3807334,1.0835227,
8,12,1389,En lo Monestir de Poblet,Monasterio de Poblet,,7290336,41.3807334,1.0835227,
9,12,1389,En lo Monestir de Poblet,Monasterio de Poblet,,7290336,41.3807334,1.0835227,FN:77
9,12,1389,Spluga,L'Espluga de Francolí,,3122827,41.3970403,1.1032144,
9,12,1389,Montblanch,Montblanc,,3116411,41.3744399,1.1615674,
9,12,1389,Vila de Valls,Valls,,3106492,41.2839776,1.2494589,FN:78
9,12,1389,In villa de Vallibus ,Valls,,3106492,41.2839776,1.2494589,
10,12,1389,Loch de Valls,Valls,,3106492,41.2839776,1.2494589,FN:79
11,12,1389,In Hospitali Villeffranche ,Hospital de Villafranca,,TL_0033,41.3448025,1.6972238,
11,12,1389,L Espital de Ceruello,Hospital de Cervelló,,3123458,41.3454423,1.8459768,
12,12,1389,Barcelona ,Barcelona,,3128760,41.3850639,2.1734035,
13,12,1389,Barchinona ,Barcelona,,3128760,41.3850639,2.1734035,FN:80 
14,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
15,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
16,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
17,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
18,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
19,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
20,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
21,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
22,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
23,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
24,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
25,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
26,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
27,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
28,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
29,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
30,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
31,12,1389,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
1,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
2,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
3,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
4,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
5,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
6,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
7,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
8,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
9,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
10,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
11,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
12,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
13,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
14,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
15,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
16,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
17,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
18,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
19,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
21,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
23,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
24,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:81
26,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:82
27,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
28,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
31,1,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
2,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
3,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:83
4,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:84
5,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
6,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
7,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
8,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
9,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
10,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
11,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:85
12,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
13,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
14,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
15,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
16,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
17,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
18,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
19,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
21,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:86
23,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:87
24,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
26,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:88
27,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
28,2,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
2,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
3,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
4,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
5,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
6,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
7,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:89
8,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:90
9,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
10,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:91
11,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:92
12,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:93
13,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:94
14,3,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
14,3,1390,Badelona,Badalona,,3129028,41.4469883,2.2450325,FN:95
15,3,1390,In Parrochia Bitulone,Badalona,,3129028,41.4469883,2.2450325,FN:96
15,3,1390,Mataró,Mataró,,3117164,41.5381124,2.4447406,FN:97
16,3,1390,En lo loch de Mataró,Mataró,,3117164,41.5381124,2.4447406,
17,3,1390,In Castro Materonis,Mataró,,3117164,41.5381124,2.4447406,FN:98
17,3,1390,Loch de Calella,Calella,,3127007,41.6134346,2.6535552,
17,3,1390,Loch de Blanes,Blanes,,3127978,41.6759954,2.7902289,FN:99
18,3,1390,Loch de Blanes,Blanes,,3127978,41.6759954,2.7902289,
19,3,1390,Loch de Blanes,Blanes,,3127978,41.6759954,2.7902289,FN:100
20,3,1390,Loch de Blanes,Blanes,,3127978,41.6759954,2.7902289,FN:101
21,3,1390,Loch de Blanes,Blanes,,3127978,41.6759954,2.7902289,FN:102
22,3,1390,En la vila de Sent Feliu de Guixols,Sant Feliú de Guixols,,3110643,41.7859253,3.031021,FN:103
23,3,1390,En la vila de Sent Feliu de Guixols,Sant Feliú de Guixols,,3110643,41.7859253,3.031021,FN:104
24,3,1390,Sant Feliu de Guixols,Sant Feliú de Guixols,,3110643,41.7859253,3.031021,
25,3,1390,In villa Sancti Ffleicis Guuixolense,Sant Feliú de Guixols,,3110643,41.7859253,3.031021,FN:105
26,3,1390,Sant Feliu de Guixols,Sant Feliú de Guixols,,3110643,41.7859253,3.031021,FN:106
27,3,1390,Sant Feliu de Guixols,Sant Feliú de Guixols,,3110643,41.7859253,3.031021,FN:107
28,3,1390,Sant Feliu de Guixols,Sant Feliú de Guixols,,3110643,41.7859253,3.031021,FN:108
29,3,1390,Sant Feliu de Guixols,Sant Feliú de Guixols,,3110643,41.7859253,3.031021,
29,3,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
30,3,1390,Gerunde,Girona,,3121456,41.9794005,2.8214264,FN:109
31,3,1390,Gerunde,Girona,,3121456,41.9794005,2.8214264,
1,4,1390,Banyoles,Banyoles,,3128885,42.1181833,2.7651488,From a letter to the Councilors of Barcelona
1,4,1390,Besulu,Besalú,,3128096,42.1990117,2.699623,
2,4,1390,Besulu,Besalú,,3128096,42.1990117,2.699623,FN:110
3,4,1390,Besulu,Besalú,,3128096,42.1990117,2.699623,Easter
4,4,1390,Besulu,Besalú,,3128096,42.1990117,2.699623,FN:111
5,4,1390,Ffigueres,Figueres,,3122453,42.2655066,2.9581046,FN:112
5,4,1390,La Jonquera,La Jonquera,,3119559,42.4181324,2.8739219,
6,4,1390,La Jonquera,La Jonquera,,3119559,42.4181324,2.8739219,FN:113
6,4,1390,Seret,Céret,,3027888,42.485952,2.748826,
6,4,1390,El Volo,Le Boulou,,3005102,42.524693,2.8340812,
7,4,1390,En lo loch de Volo,Le Boulou,,3005102,42.524693,2.8340812,
7,4,1390,En lo loch de Volo,Le Boulou,,3005102,42.524693,2.8340812,
7,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
8,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
9,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,FN:114
10,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,FN:115
11,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
12,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
13,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
14,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
15,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
16,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
17,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
18,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
19,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
20,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
21,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
22,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
23,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
24,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
25,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
26,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
27,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
28,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
29,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
30,4,1390,Perpenya,Perpignan,,2987914,42.6935167,2.8948332,
1,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
2,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
3,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
4,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
5,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
6,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
7,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
8,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
9,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
10,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
11,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
12,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
13,5,1390,Perpinyà,Perpignan,,2987914,42.6935167,2.8948332,
14,5,1390,Perpiniani,Perpignan,,2987914,42.6935167,2.8948332,
15,5,1390,Perpiniani,Perpignan,,2987914,42.6935167,2.8948332,
16,5,1390,Perpiniani,Perpignan,,2987914,42.6935167,2.8948332,
17,5,1390,Perpiniani,Perpignan,,2987914,42.6935167,2.8948332,FN:116
18,5,1390,Perpiniani,Perpignan,,2987914,42.6935167,2.8948332,
19,5,1390,En lo loch de Volo,Le Boulou,,3005102,42.524693,2.8340812,FN:117
19,5,1390,En lo loch de Ceret.,Céret,,3027888,42.485952,2.748826,FN:118
20,5,1390,En lo loch de Ceret.,Céret,,3027888,42.485952,2.748826,
21,5,1390,In loco de Cereto,Céret,,3027888,42.485952,2.748826,FN:119
21,5,1390,La Jonquera,La Jonquera,,3119559,42.4181324,2.8739219,
21,5,1390,Perelada,Peralada,,3113734,42.3083523,3.0094404,
22,5,1390,Perelada,Peralada,,3113734,42.3083523,3.0094404,FN:120
23,5,1390,Perelada,Peralada,,3113734,42.3083523,3.0094404,
23,5,1390,En lo loch de Ffigueres,Figueres,,3122453,42.2655066,2.9581046,FN:121
24,5,1390,En lo loch de Ffigueres,Figueres,,3122453,42.2655066,2.9581046,
25,5,1390,En lo loch de Ffigueres,Figueres,,3122453,42.2655066,2.9581046,
25,5,1390,Orriols,Orriols,,3114890,42.1252035,2.9066733,FN:122
25,5,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
26,5,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,FN:123
27,5,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
28,5,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
29,5,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
30,5,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,FN:124
31,5,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
1,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
2,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
3,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
4,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
5,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
6,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
7,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
8,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
9,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
10,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
11,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
12,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
13,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
14,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
15,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
16,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
17,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
18,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
19,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
20,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
21,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
22,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,FN:125
23,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
24,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
25,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,FN:126
25,6,1390,In Monasterio fratrum minorum ciuitatis Gerunde,Monasterio de los frailes minores de Girona,,TL_0039,41.9841598,2.8254759,
26,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
27,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
28,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
29,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
30,6,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
1,7,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
2,7,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,FN:127
3,7,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,
4,7,1390,Gerona,Girona,,3121456,41.9794005,2.8214264,FN:128
4,7,1390,En l ostal de la Belladona,Casa de la Belladona,,TL_0009,41.8355,2.752354,FN:129
5,7,1390,In hospicio Pulchre done,Casa de la Belladona,,TL_0009,41.8355,2.752354,
5,7,1390,Hostalrich,Hostalric,,3120616,41.7433285,2.6276966,FN:130
6,7,1390,Hostalrich,Hostalric,,3120616,41.7433285,2.6276966,Note about the dating of the document but the reference seems clear.
6,7,1390,In villa Sancti Celidonii,Sant Celoni,,3110813,41.6826815,2.48965,FN:131
7,7,1390,Sent Celoni,Sant Celoni,,3110813,41.6826815,2.48965,
8,7,1390,Sent Celoni,Sant Celoni,,3110813,41.6826815,2.48965,
8,7,1390,En lo loch de la Rocha,La Roca del Vallès,,3119099,41.5814805,2.32586,FN:132
9,7,1390,En lo loch de la Rocha,La Roca del Vallès,,3119099,41.5814805,2.32586,
9,7,1390,"In popula de Montechateno, vicarie Vallense",Montcada i Reixac,,3116527,41.4904225,2.1866067,
9,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
10,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
11,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
12,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
13,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
14,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
15,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
16,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
17,7,1390,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
18,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
19,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
21,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
23,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
24,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
26,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
28,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
31,7,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
2,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:133
3,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
4,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
5,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
6,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
7,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
8,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
9,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
10,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
11,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
12,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
13,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
14,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
15,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
16,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
17,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
18,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
19,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN:134
21,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
23,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
24,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
26,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
28,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,8,1390,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
