Weekday,day,month,year,Location_Book,modern_name,Loc_Code,Notes,geo_id,latitude,longitude
,25,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,26,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,27,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,28,2,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,1,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,2,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,3,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,4,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,5,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,3,1334,,,,,,,
,7,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,8,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,9,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,10,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,11,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,12,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,13,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,14,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,15,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,16,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,17,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,18,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,19,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,20,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,21,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,22,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,23,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,24,3,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,25,3,1334,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,26,3,1334,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,27,3,1334,,,,,,,
,28,3,1334,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,29,3,1334,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,30,3,1334,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,31,3,1334,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,1,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,2,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,3,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,4,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,5,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,7,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,8,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,9,4,1334,In castro regio civitatis Ilerde,Castillo de Lérida,,,10284526,41.6186805,0.6260534000000001
,10,4,1334,,,,,,,
,11,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,12,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,13,4,1334,In castro seu palacio regio Ilerde,Castillo de Lérida,,,10284526,41.6186805,0.6260534000000001
,14,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,15,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,16,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,17,4,1334,,,,,,,
,18,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,19,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,20,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,21,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,22,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,23,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,24,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,25,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,26,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,27,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,28,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,29,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,30,4,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,1,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,2,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,3,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,4,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,5,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,7,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,8,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,9,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,10,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,11,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,12,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,13,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,14,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,15,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,16,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,17,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,18,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,19,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,20,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,21,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,22,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,23,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,24,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,25,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,26,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,27,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,28,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,29,5,1334,Almenar,Almenar,,There are two different documents for this day - Llagostera believes he is still in Lleida - Why the conflicting date? Almenar is around 15 miles north and easily traversed for a day if this was necessary.,3130306,41.7970523,0.5680948
,30,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,31,5,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,1,6,1334,In loco de Albesia,Albesa,,There are two different documents for this day - Llagostera believes he is still in Lleida - Why the conflicting date? ***  Albesa is within only a few miles of Lleida to the north.,3130652,41.752541,0.6595184000000001
,2,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,3,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,4,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,5,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,6,1334,,,,,,,
,7,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,8,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,9,6,1334,,,,,,,
,10,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,11,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,12,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,13,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,14,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,15,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,16,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,17,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,18,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,19,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,20,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,21,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,22,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,23,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,24,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,25,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,26,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,27,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,28,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,29,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,30,6,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,1,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,2,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,3,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,4,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,5,7,1334,Balaguerii,Balaguer,,"Again, two documents, one in Lleida, one in Balaguer - choice?  Like Almenar, this is around 15 miles north east.",3128978,41.7877143,0.8055595
,6,7,1334,In castro regio civitatis Ilerde,Castillo de Lérida,,"Another document simply says ""Ilerde"" so as we are only at a single day resolution he is probably in the castle at some point, but not the whole day...odd type of specificity to choose ***",10284526,41.6186805,0.6260534000000001
,7,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,8,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,9,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,10,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,11,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,12,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,13,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,14,7,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,14,7,1334,In villa Tarrege,Tàrrega,,,3108285,41.6480797,1.1372525
,15,7,1334,In villa Tarrege,Tàrrega,,,3108285,41.6480797,1.1372525
,16,7,1334,,,,,,,
,17,7,1334,,,,,,,
,18,7,1334,,,,,,,
,19,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,20,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,21,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,22,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,23,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,24,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,25,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,26,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,27,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,28,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,29,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,30,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,31,7,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,1,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,2,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,3,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,4,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,5,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,6,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,7,8,1334,,,,,,,
,8,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,9,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,10,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,11,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,12,8,1334,,,,,,,
,13,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,14,8,1334,,,,,,,
,15,8,1334,,,,,,,
,16,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,17,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,18,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,19,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,20,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,21,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,22,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,23,8,1334,Balaguerii,Balaguer,,"Again, two documents - one Balaguer, one Cervera - distance is almost 25 miles this time - plausible, but a serious trip.***",3128978,41.7877143,0.8055595
,24,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,25,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,26,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,27,8,1334,,,,,,,
,28,8,1334,,,,,,,
,29,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,30,8,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,31,8,1334,Ceruarie,Cervera,,***Document 144 states that Pere and his sister were in Tarragona this month but with no other documentation?? - doc 144 on page 159,3125308,41.6659078,1.2710845
,1,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,2,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,3,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,3,9,1334,In Monasterio Santarum Crucum,Monasterio de Santes Creus,,"As above, this is a long distance for a single day - odd trip. ***",6544523,41.3460635,1.3637701999999998
,4,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,5,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,6,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,7,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,8,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,9,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,10,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,11,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,12,9,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,13,9,1334,Barcelona,Barcelona,,"Again, two documents - one notes Cervera, a second notes Barcelona, but he is going to Barcelona anyway ***",3128760,41.3850639,2.1734035
,14,9,1334,,,,,,,
,15,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,16,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,17,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,18,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,19,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,20,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,21,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,22,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,23,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,24,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,25,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,26,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,27,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,28,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,29,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,30,9,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,1,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,2,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,3,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,4,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,5,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,5,10,1334,In Vilafrancha Penitencium,Vilafranca del Penedès,,,3105600,41.3461265,1.6979398
,6,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,7,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,8,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,9,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,10,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,11,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,11,10,1334,In Vilafrancha Penitencium,Vilafranca del Penedès,,Again two documents although unlike the above Llagostera only puts Vilafranca in a footnote and we have made it a separate entry,3105600,41.3461265,1.6979398
,12,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,13,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,14,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,15,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,16,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,17,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,18,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,19,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,20,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,21,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,22,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,23,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,24,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,25,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,26,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,27,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,28,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,29,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,30,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,31,10,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,1,11,1334,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,2,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,3,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,4,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,5,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,6,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,7,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,8,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,9,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,10,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,11,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,12,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,13,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,14,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,15,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,16,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,17,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,18,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,19,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,20,11,1334,Gerunde,Girona,,,3121456,41.9794005,2.8214264
,21,11,1334,In loco de Martorello,Martorell,,,3117331,41.4739679,1.9291428
,22,11,1334,,,,,,,
,23,11,1334,,,,,,,
,24,11,1334,,,,,,,
,25,11,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,26,11,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,27,11,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,28,11,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,29,11,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,30,11,1334,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,1,12,1334,Albesie,Albesa,,,3130652,41.752541,0.6595184000000001
,1,12,1334,Castilione de Farfanya,Castelló de Farfanya,,,3125883,41.81741629999999,0.7265541999999999
,2,12,1334,Albesie,Albesa,,,3130652,41.752541,0.6595184000000001
,3,12,1334,Albesie,Albesa,,,3130652,41.752541,0.6595184000000001
,4,12,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,5,12,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,12,1334,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,12,1334,In loco Tanmriti de Lithera,Tamarite de Litera,,,3108360,41.8673774,0.4213552
,7,12,1334,,,,,,,
,8,12,1334,In Montesono,Monzón,,,3116224,41.9157645,0.1928216
,9,12,1334,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,10,12,1334,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,11,12,1334,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,12,12,1334,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,13,12,1334,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,14,12,1334,In loco de Peralta d'Alcofea,Peralta de Alcofea,,,3113798,41.9314097,-0.0670857
,15,12,1334,Saranyene,Sariñena,,,3109380,41.791630700000006,-0.15769129999999998
,16,12,1334,Saranyene,Sariñena,,,3109380,41.791630700000006,-0.15769129999999998
,17,12,1334,Saranyene,Sariñena,,,3109380,41.791630700000006,-0.15769129999999998
,18,12,1334,Saranyene,Sariñena,,,3109380,41.791630700000006,-0.15769129999999998
,19,12,1334,"Lueca, aldea Saranyene",Lalueza,,"Again, two documents one noting Lueca, a second noting Sariñena - check distances***",3119512,41.8417802,-0.25789670000000003
,20,12,1334,,,,,,,
,21,12,1334,,,,,,,
,22,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,31,12,1334,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,1,1335,,,,,,,
,2,1,1335,Saragoça,Zaragoza,,Note about the destruction of the Jewish quarter in Zaragoza to his father,3104324,41.6488226,-0.8890853000000001
,3,1,1335,Saragoça,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,19,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,1,1335,,,,,,,
,23,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,31,1,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,2,1335,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,2,1335,Cesarauguste,Zaragoza,,"Note stating that there are documents from the 11th and 12th from Zaragoza, but also notes that he states he leaves on the 10th and is in transit - this is important for travel times and the tendency to locate documents in the place you've just left. ***  Actual narrative for the kings we have full charts for?",3104324,41.6488226,-0.8890853000000001
,11,2,1335,,,,,,,
